Geneid	Chr	Start	End	Strand	Length	SYMBOL
ENSG00000172159	9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9;9	85857905;85859537;85881927;85896465;85905518;85912447;85913663;85914027;85924451;85925400;85926802;85928575;85946767;85950431;85958105;85964594;85987828;86004519;86153000	85858130;85863431;85882202;85896523;85905642;85912731;85913731;85914101;85924539;85925463;85926890;85928662;85946876;85950554;85958202;85964672;85987870;86004623;86153461	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6361	FRMD3
ENSG00000172243	12;12;12;12;12	10269376;10275844;10277345;10279170;10282579	10271189;10275962;10278047;10280444;10282857	-;-;-;-;-	4190	CLEC7A
ENSG00000172260	1;1;1;1;1;1;1;1;1;1	71861623;71905409;72058500;72076709;72163619;72168865;72241855;72400762;72566428;72748002	71873253;71905521;72058651;72076829;72163822;72169088;72241980;72400994;72566613;72748417	-;-;-;-;-;-;-;-;-;-	13406	NEGR1
ENSG00000172264	20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20;20	13976015;13982934;14032445;14032568;14033745;14066267;14474125;14504037;14547212;14665489;14830550;14868789;14873349;15177504;15210586;15412050;15480419;15843390;15866409;15913921;15918121;15948198;15966433;15967372;15967711;16021846;16025216;16030475	13976455;13983050;14032506;14032666;14034325;14066374;14474733;14504100;14547579;14665725;14831152;14869314;14876227;15177678;15210707;15412080;15480492;15843471;15866456;15914031;15918189;15948275;15966607;15967446;15967803;16021923;16025284;16033842	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	11342	MACROD2
ENSG00000172322	12;12;12;12;12;12;12;12	10103915;10124014;10131565;10133181;10134619;10136129;10137469;10147617	10103955;10124286;10132123;10133332;10134728;10136840;10138194;10148293	+;+;+;+;+;+;+;+	3250	CLEC12A
ENSG00000172348	6;6;6;6;6;6;6	46188475;46214485;46216460;46293130;46424489;46458910;46459607	46191038;46214656;46216633;46293405;46424715;46459099;46459709	-;-;-;-;-;-;-	3706	RCAN2
ENSG00000172543	11;11;11;11;11;11;11;11;11	65647280;65647673;65648878;65649646;65649901;65650080;65650250;65650540;65650686	65647412;65648093;65648991;65649800;65649997;65650160;65650375;65650604;65651212	+;+;+;+;+;+;+;+;+	1719	CTSW
ENSG00000172575	15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15;15	38780304;38786583;38790995;38792304;38793344;38793576;38794513;38795473;38798041;38799927;38803805;38804984;38808398;38810493;38811510;38818500;38852022;38852331;38856795;38857174;38857503	38782889;38786968;38791385;38792340;38793488;38793636;38794622;38795577;38798121;38800202;38803921;38805157;38808551;38810624;38811572;38818605;38852283;38852480;38857007;38857440;38857776	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6090	RASGRP1
ENSG00000172673	6;6;6;6;6;6;6;6	128029217;128040833;128128361;128134028;128150621;128176175;128221987;128239573	128031161;128040968;128128477;128135076;128151079;128176333;128222226;128239776	-;-;-;-;-;-;-;-	4309	THEMIS
ENSG00000172794	17;17;17;17;17;17;17;17;17;17	72666717;72725395;72732737;72732959;72733356;72736907;72738393;72739268;72739427;72740447	72667797;72725505;72732870;72733256;72733504;72737017;72738434;72739334;72739479;72743474	+;+;+;+;+;+;+;+;+;+	5074	RAB37
ENSG00000172818	11;11;11;11;11;11	65554493;65557600;65559789;65561180;65562009;65562517	65554944;65557959;65559921;65561719;65562198;65564690	+;+;+;+;+;+	3849	OVOL1
ENSG00000172867	12;12;12;12;12;12;12;12;12	53038342;53039319;53040524;53041514;53041957;53042791;53043698;53044123;53045342	53039218;53039353;53040744;53041639;53042121;53042886;53043758;53044456;53045948	-;-;-;-;-;-;-;-;-	2522	KRT2
ENSG00000172935	11;11;11	68771863;68776885;68780551	68773729;68777436;68780877	-;-;-	2746	MRGPRF
ENSG00000172986	3;3;3;3;3;3;3;3	72937224;72957173;72971355;73004249;73006380;73016698;73024128;73047228	72937659;72957710;72971486;73004500;73006503;73016870;73026077;73047289	+;+;+;+;+;+;+;+	3667	GXYLT2
ENSG00000173114	7;7;7;7;7	110731062;110737083;110737226;110739937;110762471	110731560;110737189;110737372;110740018;110765510	+;+;+;+;+	3875	LRRN3
ENSG00000173269	10;10;10;10;10;10;10;10;10;10	88695297;88702074;88704019;88704233;88704945;88705127;88705238;88713795;88717135;88728799	88696882;88703885;88704192;88704328;88705025;88705233;88705568;88714015;88717620;88729238	-;-;-;-;-;-;-;-;-;-	5334	MMRN2
ENSG00000173369	1;1;1;1;1	22979255;22979474;22980501;22985933;22987305	22979448;22979796;22980653;22986136;22988031	+;+;+;+;+	1601	C1QB
ENSG00000173372	1;1;1;1	22962999;22963255;22964073;22965326	22963195;22963353;22964272;22966101	+;+;+;+	1272	C1QA
ENSG00000173442	11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11;11	65343509;65345672;65346549;65346812;65347407;65347552;65347808;65348529;65348682;65348995;65352430;65357222;65357407;65357558;65357964;65358666;65359674	65343877;65345749;65346606;65346907;65347460;65347730;65347950;65348597;65348844;65352163;65353062;65357291;65357462;65357681;65358063;65359561;65360121	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6705	EHBP1L1
ENSG00000173535	8;8;8;8;8;8;8;8	22941868;22947661;22958150;22960103;22969233;22972020;22973021;22974154	22942058;22947801;22958197;22961071;22969338;22972283;22973129;22974950	+;+;+;+;+;+;+;+	2625	TNFRSF10C
ENSG00000173578	3;3;3	46058516;46063648;46068909	46063470;46063769;46069234	-;-;-	5403	XCR1
ENSG00000173597	4;4;4;4;4;4;4;4;4;4;4	70586880;70596219;70599131;70599856;70615439;70620388;70620788;70625926;70626177;70639146;70653552	70592918;70596399;70599225;70599982;70615536;70620516;70620979;70625968;70626430;70639215;70653679	-;-;-;-;-;-;-;-;-;-;-	7356	SULT1B1
ENSG00000173626	6;6;6;6;6;6	116816152;116821644;116833357;116861526;116864466;116866636	116818236;116821829;116833506;116861625;116864563;116866773	-;-;-;-;-;-	2757	TRAPPC3L
ENSG00000173762	17	80272744	80275478	-	2735	CD7
ENSG00000173801	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	39775692;39776788;39776911;39777218;39777845;39778607;39779202;39910856;39912427;39913667;39913886;39914424;39914967;39919235;39920965;39921175;39923631;39925221;39925670;39927669;39928445;39929070;39941199;39942155;39942755;39943050	39775940;39776810;39777131;39777343;39778006;39778763;39779284;39912147;39912466;39913788;39914036;39914770;39915122;39919573;39921068;39921319;39923832;39925459;39925929;39928114;39928521;39929178;39941407;39942461;39943017;39943183	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5963	JUP
ENSG00000173930	5;5;5;5;5;5;5;5;5;5;5;5;5	101569690;101574955;101576422;101582956;101585342;101592819;101593647;101595917;101597616;101599388;101606328;101627047;101631612	101572722;101575092;101576486;101583146;101585492;101593014;101593791;101596023;101597737;101599484;101606510;101627310;101632253	-;-;-;-;-;-;-;-;-;-;-;-;-	5334	SLCO4C1
ENSG00000174004	3;3;3	196366557;196381398;196386623	196366746;196381864;196388875	+;+;+	2910	NRROS
ENSG00000174083	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	8706041;8706980;8707359;8722401;8725164;8725904;8726313;8726704;8730489;8731429;8731884;8733023;8736206;8738590;8739864;8740108;8741120;8741613;8742931;8753099;8770846	8706747;8707120;8707471;8722516;8725253;8725974;8726403;8726814;8730611;8731507;8732307;8733109;8736362;8738773;8740033;8740240;8741188;8741972;8743014;8753202;8770994	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3563	PIK3R6
ENSG00000174099	12;12;12;12;12;12;12;12;12;12;12;12	65672423;65672706;65700643;65702309;65709813;65720606;65722306;65737914;65762778;65847508;65856935;65881784	65672645;65672851;65700806;65702435;65710097;65720714;65722383;65738015;65762806;65848041;65860687;65882024	+;+;+;+;+;+;+;+;+;+;+;+	5791	MSRB3
ENSG00000174123	4;4;4;4	38773860;38777396;38780592;38784542	38777273;38778047;38780672;38784611	-;-;-;-	4217	TLR10
ENSG00000174125	4;4;4;4;4;4;4;4	38792298;38796158;38797880;38802093;38805927;38806375;38806733;38858382	38792852;38796254;38800519;38802569;38806003;38806537;38807199;38858438	-;-;-;-;-;-;-;-	4533	TLR1
ENSG00000174136	5;5;5;5;5;5;5;5	98104354;98104998;98106057;98108646;98109339;98115284;98128789;98134165	98104566;98105329;98106377;98108679;98109910;98116889;98132198;98134347	+;+;+;+;+;+;+;+	6671	RGMB
ENSG00000174175	1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1	169558087;169559385;169560664;169562843;169563930;169565163;169566229;169572264;169576181;169578742;169580730;169581455;169582167;169582824;169586266;169588367;169599310	169558843;169559440;169560808;169562962;169564115;169565372;169566414;169572449;169576372;169578927;169580915;169581640;169582352;169582931;169586652;169588457;169599431	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3490	SELP
ENSG00000174370	11;11;11;11;11	128769460;128773262;128774326;128775444;128775805	128772608;128773406;128774506;128775592;128775930	-;-;-;-;-	3750	C11orf45
ENSG00000174697	7;7;7	127881337;127892044;127894457	127881359;127892215;127897681	+;+;+	3420	LEP
ENSG00000174718	12;12;12;12;12;12;12;12	32112304;32112597;32113711;32115423;32123123;32133812;32140100;32145312	32112425;32112834;32113805;32115478;32123290;32138891;32140256;32146039	+;+;+;+;+;+;+;+	6644	KIAA1551
ENSG00000174944	3;3;3;3;3	150929905;150937323;150966653;150979175;150996075	150932128;150937430;150966902;150979226;150996255	-;-;-;-;-	2815	P2RY14
ENSG00000174946	3;3;3	150915619;150918696;150920891	150917226;150918784;150920988	-;-;-	1795	GPR171
ENSG00000175121	20;20;20;20	43738093;43739015;43739276;43743640	43738654;43739181;43739416;43743813	-;-;-;-	1044	WFDC5
ENSG00000175305	8;8;8;8;8;8;8;8;8;8;8;8;8;8;8	95891998;95894360;95895009;95895947;95897295;95897680;95900155;95902643;95905046;95905735;95905883;95906251;95906436;95907405;95908680	95893997;95894517;95895120;95896149;95897429;95897786;95900301;95902778;95905197;95905818;95906200;95906347;95906878;95907484;95908906	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4399	CCNE2
ENSG00000175445	8;8;8;8;8;8;8;8;8;8;8;8;8	19759228;19796381;19796482;19804053;19805691;19809208;19810821;19811631;19813352;19816771;19818412;19819626;19822821	19759302;19796467;19797039;19804209;19805996;19809459;19810932;19811864;19813594;19816891;19818594;19819730;19824769	+;+;+;+;+;+;+;+;+;+;+;+;+	4382	LPL
ENSG00000175449	5;5;5;5;5;5;5;5;5;5	94982458;94982558;94987841;94988821;94989765;94990037;94991750;94995002;95006050;95020299	94982521;94983778;94988567;94988918;94989940;94990071;94993812;94995340;95006209;95020477	+;+;+;+;+;+;+;+;+;+	5062	RFESD
ENSG00000175471	5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5	94039446;94044217;94046523;94050482;94114815;94120533;94134718;94202848;94206122;94206577;94207020;94208844;94224584;94230354;94244956;94248511;94253601;94259667;94265333;94266448;94275788;94278052;94288923;94312449;94314688;94353071;94373773;94404489;94417130;94417505;94489946;94501827;94619560	94043272;94046398;94046632;94050591;94114868;94120602;94134837;94204157;94206196;94206678;94207122;94208946;94224677;94230540;94245086;94248681;94253678;94259726;94265406;94267696;94275899;94278131;94289065;94312513;94314770;94353191;94373891;94404533;94417350;94417588;94489978;94501879;94620279	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12089	MCTP1
ENSG00000175793	1	27189633	27190947	+	1315	SFN
ENSG00000175857	5;5;5	57787262;57789446;57789972	57787368;57789665;57792917	+;+;+	3273	GAPT
ENSG00000175899	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	9220260;9221336;9222341;9223084;9224955;9225249;9227156;9229352;9229942;9230297;9231840;9232235;9232577;9232870;9241796;9242498;9242952;9243797;9246061;9247569;9248135;9250978;9251977;9253740;9254043;9256835;9258832;9259087;9260120;9261917;9262463;9262910;9264755;9264973;9265235;9265956;9267754;9268360	9220820;9221674;9222409;9223174;9225082;9225467;9227379;9229532;9230016;9230453;9231927;9232411;9232773;9232994;9241847;9242619;9243126;9244025;9246175;9247680;9248296;9251352;9252119;9253803;9254270;9256996;9258941;9259201;9260240;9262001;9262631;9262930;9264807;9265132;9265285;9266139;9268032;9268825	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6384	A2M
ENSG00000176194	18;18;18;18;18;18	12254318;12262824;12263599;12264306;12274092;12277122	12254955;12262968;12263865;12264452;12274273;12277594	+;+;+;+;+;+	1852	CIDEA
ENSG00000176697	11;11;11;11;11;11;11;11;11;11;11	27676440;27681703;27695607;27720929;27721711;27722223;27722518;27722844;27741058;27741893;27742959	27681205;27681819;27695889;27721214;27722035;27722447;27722600;27723180;27741294;27742326;27743605	-;-;-;-;-;-;-;-;-;-;-	7740	BDNF
ENSG00000176720	2;2;2;2;2	242498136;242498870;242501763;242509540;242511712	242498408;242499118;242501891;242509703;242513546	+;+;+;+;+	2650	BOK
ENSG00000177098	11;11;11;11;11;11	118004092;118011921;118013492;118014548;118015772;118023328	118007835;118012579;118013588;118014776;118016415;118023603	-;-;-;-;-;-	5649	SCN4B
ENSG00000177272	1	111214310	111217655	-	3346	KCNA3
ENSG00000177324	X;X;X;X;X;X;X;X;X;X;X;X;X;X	18181051;18189095;18192150;18194092;18195689;18198630;18209121;18213416;18219935;18221621;18230685;18231894;18234641;18238846	18183343;18189324;18192378;18194213;18195889;18198770;18209228;18213562;18220060;18222035;18230800;18232031;18234853;18239024	-;-;-;-;-;-;-;-;-;-;-;-;-;-	4658	BEND2
ENSG00000177363	11;11	62453874;62456899	62455985;62457371	-;-	2585	LRRN4CL
ENSG00000177455	16;16;16;16;16;16;16;16;16;16;16;16;16	28943260;28943667;28944555;28946765;28947474;28947833;28948120;28948592;28948776;28949090;28949994;28950193;28950462	28943409;28944435;28944962;28946875;28947522;28947921;28948457;28948696;28949001;28949146;28950089;28950299;28950667	+;+;+;+;+;+;+;+;+;+;+;+;+	2711	CD19
ENSG00000177575	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	7623409;7624442;7625704;7632456;7635239;7635562;7635890;7637692;7639095;7639490;7639955;7647677;7649409;7651464;7653735;7655074;7655313;7656241	7623993;7624532;7625775;7633852;7635358;7635600;7636294;7638014;7639409;7639582;7640683;7647997;7649729;7651784;7654058;7655160;7655333;7656489	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5813	CD163
ENSG00000178372	10	5540658	5541533	-	876	CALML5
ENSG00000178562	2;2;2;2	204571198;204591356;204594371;204599507	204571471;204591712;204594495;204603635	+;+;+;+	4885	CD28
ENSG00000178732	3;3	194115550;194119967	194119083;194119995	-;-	3563	GP5
ENSG00000178852	17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17;17	45400656;45401142;45401327;45401820;45403592;45405414;45406159;45407217;45412562;45417222;45418757;45419287;45421528;45422382;45425174;45438744;45446982;45447803;45451838;45455020;45456548;45468803;45471391;45473200;45479498;45481244;45481928;45487013;45490139;45492214;45507184;45517797	45401108;45401298;45401465;45401889;45403753;45405749;45406404;45407271;45412722;45417454;45418817;45419398;45421658;45422464;45425317;45438887;45447290;45447874;45452332;45455269;45456619;45468946;45471465;45473387;45479569;45481387;45481999;45487057;45490282;45492341;45508076;45518678	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6672	EFCAB13
ENSG00000178878	12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12;12	12878851;12879231;12938541;12939843;12965195;12966141;12967065;12974142;12974589;12974899;12975595;12976137;12976804;12977474;12978934;12980180;12982357	12879030;12879307;12938628;12944400;12965584;12966388;12967158;12974330;12974660;12975017;12975666;12976253;12976950;12977611;12979004;12980309;12982909	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7243	APOLD1
ENSG00000179144	7;7	150211918;150217022	150212033;150218161	+;+	1256	GIMAP7
ENSG00000179344	6;6;6;6;6;6	32627244;32628154;32628636;32629124;32634276;32636045	32628026;32628217;32628659;32632844;32634471;32636160	-;-;-;-;-;-	4904	HLA-DQB1
ENSG00000179583	16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16;16	10971055;10972826;10989139;10989526;10992527;10992779;10995371;10996515;10997588;10998601;11000356;11004045;11009427;11010224;11010406;11012297;11016024;11016264;11016782;11017735;11025682	10971239;10972899;10989285;10989621;10992589;10992859;10996041;10996658;10997752;10998669;11003044;11004116;11009507;11010316;11010867;11012383;11016107;11016347;11017182;11023624;11026079	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12036	CIITA
ENSG00000179639	1;1;1;1;1;1	159259504;159272096;159272644;159273718;159275778;159277538	159259543;159272209;159272664;159273972;159276035;159278014	+;+;+;+;+;+	1165	FCER1A
ENSG00000179715	12;12;12;12;12;12	47473386;47497896;47610005;47617284;47617707;47628790	47473508;47497978;47610472;47617455;47617822;47630443	+;+;+;+;+;+	2616	PCED1B
ENSG00000179750	22;22;22;22;22;22;22	39378352;39380080;39381817;39382303;39385462;39387337;39388039	39378475;39380236;39382096;39382417;39385615;39387631;39388809	+;+;+;+;+;+;+	1896	APOBEC3B
ENSG00000179776	16;16;16;16;16;16;16;16;16;16;16;16;16;16;16	66400533;66410244;66411112;66413128;66420712;66422227;66423261;66424306;66426039;66429358;66429962;66431885;66432359;66434674;66436555	66400661;66410503;66411631;66413450;66421000;66422343;66423425;66424493;66426888;66429725;66430104;66432009;66432464;66434919;66438686	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5961	CDH5
ENSG00000179818	2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2	70189395;70191363;70215874;70220512;70223818;70238787;70242672;70245147;70257130;70259265;70272391;70275819;70276177;70277732;70280863;70282749;70286775;70291024;70296251;70297422;70304433;70308502;70310639;70312679;70314110;70314205;70314920;70315562;70315730	70190632;70191906;70215970;70221347;70224020;70239348;70242712;70245263;70259087;70259387;70273928;70276089;70277384;70278437;70281312;70283042;70287238;70291119;70296289;70297934;70304513;70308622;70310819;70313617;70314147;70314567;70315039;70315686;70315978	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	13515	PCBP1-AS1
ENSG00000180190	8;8;8;8;8	439803;444494;444972;494650;495614	442744;444597;445010;494998;495781	-;-;-;-;-	3602	TDRP
ENSG00000180447	9	89559279	89562104	-	2826	GAS1
ENSG00000180509	21;21;21;21;21;21	35818988;35827684;35830952;35831827;35881754;35884325	35821982;35828039;35831062;35831902;35883613;35884573	-;-;-;-;-;-	5647	KCNE1
ENSG00000180596	6;6	26115101;26123584	26115363;26124154	-;-	834	HIST1H2BC
ENSG00000180644	10;10;10	72357104;72360120;72362401	72358937;72360688;72362531	-;-;-	2534	PRF1
ENSG00000180660	13	36047926	36050832	-	2907	MAB21L1
ENSG00000180739	19;19;19	10623623;10627717;10628500	10625705;10628126;10628607	-;-;-	2601	S1PR5
ENSG00000180767	3;3;3	126243126;126255114;126260576	126243272;126255196;126262134	+;+;+	1789	CHST13
ENSG00000180801	4;4;4;4;4	114821440;114827821;114867348;114891631;114899593	114824831;114827901;114867571;114891666;114900883	-;-;-;-;-	5024	ARSJ
ENSG00000180871	2;2;2;2;2;2	218990012;218990404;218990727;218994010;218995573;218999500	218990082;218990504;218991076;218994088;218995725;219001976	+;+;+;+;+;+	3231	CXCR2
ENSG00000180875	1;1	240652873;240775184	240656776;240775449	-;-	4170	GREM2
ENSG00000181092	3;3;3;3	186560463;186563346;186570814;186571973	186560569;186563396;186571061;186576252	+;+;+;+	4686	ADIPOQ
ENSG00000181195	8;8;8;8;8	57349233;57350994;57353513;57356077;57357804	57349635;57351069;57354496;57356578;57359293	-;-;-;-;-	3455	PENK
